status,gene_symbol,gene_name,chromosome,genetic_category,gene_score,syndromic,number_of_reports,Gene.name.1,Gene.stable.ID,cds_length,ensembl_gene_id
9,HLA-A,"major histocompatibility complex, class I, A",6,Genetic Association,4,0,8,NA,NA,NA,ENSG00000231834
9,HLA-A,"major histocompatibility complex, class I, A",6,Genetic Association,4,0,8,NA,NA,NA,ENSG00000224320
9,HLA-B,"Major histocompatibility complex, class I, B",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000234745
9,HLA-B,"Major histocompatibility complex, class I, B",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000228964
9,HLA-B,"Major histocompatibility complex, class I, B",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000232126
9,HLA-B,"Major histocompatibility complex, class I, B",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000223532
9,HLA-B,"Major histocompatibility complex, class I, B",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000206450
9,HLA-B,"Major histocompatibility complex, class I, B",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000224608
9,HLA-G,"major histocompatibility complex, class I, G",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000235680
9,HLA-G,"major histocompatibility complex, class I, G",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000237216
9,HLA-G,"major histocompatibility complex, class I, G",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000276051
9,HLA-G,"major histocompatibility complex, class I, G",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000206506
9,HLA-G,"major histocompatibility complex, class I, G",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000233095
9,HLA-G,"major histocompatibility complex, class I, G",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000235346
9,HLA-G,"major histocompatibility complex, class I, G",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000230413
9,HLA-G,"major histocompatibility complex, class I, G",6,Genetic Association,4,0,3,NA,NA,NA,ENSG00000204632
9,HMGN1,high mobility group nucleosome binding domain 1,21,Genetic Association,3,0,1,Hmgn1,ENSMUSG00000040681,291,ENSG00000205581
9,HOMER1,Homer homolog 1 (Drosophila),5,"Rare Single Gene Mutation, Functional",4,0,5,Homer1,ENSMUSG00000007617,612,ENSG00000152413
9,HOXB1,homeobox B1,17,"Rare Single Gene Mutation, Genetic Association",5,0,8,Hoxb1,ENSMUSG00000018973,894,ENSG00000120094
9,HS3ST5,heparan sulfate (glucosamine) 3-O-sulfotransferase 5,6,Genetic Association,4,0,7,Hs3st5,ENSMUSG00000044499,1041,ENSG00000249853
9,HTR1B,5-hydroxytryptamine (serotonin) receptor 1B,6,"Rare Single Gene Mutation, Genetic Association",4,0,6,Htr1b,ENSMUSG00000049511,1161,ENSG00000135312
9,HTR2A,5-hydroxytryptamine (serotonin) receptor 2A,13,"Rare Single Gene Mutation, Genetic Association",5,0,9,Htr2a,ENSMUSG00000034997,1416,ENSG00000102468
9,HTR3A,5-hydroxytryptamine (serotonin) receptor 3A,11,"Rare Single Gene Mutation, Genetic Association, Functional",4,0,7,Htr3a,ENSMUSG00000032269,1470,ENSG00000166736
9,HTR3C,"5-hydroxytryptamine (serotonin) receptor 3, family member C",3,"Rare Single Gene Mutation, Genetic Association",4,0,5,NA,NA,NA,ENSG00000178084
9,HTR7,5-hydroxytryptamine (serotonin) receptor 7 (adenylate cyclase-coupled),10,"Rare Single Gene Mutation, Genetic Association",6,0,5,Htr7,ENSMUSG00000024798,1347,ENSG00000148680
9,HYDIN,"HYDIN, axonemal central pair apparatus protein",16,"Rare Single Gene Mutation, Genetic Association",4,0,3,Hydin,ENSMUSG00000059854,15465,ENSG00000157423
9,HYDIN,"HYDIN, axonemal central pair apparatus protein",16,"Rare Single Gene Mutation, Genetic Association",4,0,3,Hydin,ENSMUSG00000059854,15465,ENSG00000283022
9,IFNG,interferon gamma,12,Functional,5,0,13,Ifng,ENSMUSG00000055170,468,ENSG00000111537
9,IFNGR1,interferon gamma receptor 1,6,Functional,5,0,1,Ifngr1,ENSMUSG00000020009,1434,ENSG00000027697
9,IL17A,Interleukin 17A,6,Functional,5,0,1,Il17a,ENSMUSG00000025929,477,ENSG00000112115
9,IL17RA,interleukin 17 receptor A,22,"Rare Single Gene Mutation, Functional",5,0,3,Il17ra,ENSMUSG00000002897,2595,ENSG00000177663
9,IL1R2,"interleukin 1 receptor, type II",2,Rare Single Gene Mutation,4,0,6,Il1r2,ENSMUSG00000026073,550,ENSG00000115590
9,IL1RAPL2,interleukin 1 receptor accessory protein-like 2,X,"Rare Single Gene Mutation, Genetic Association",4,0,2,Il1rapl2,ENSMUSG00000059203,2061,ENSG00000189108
9,IL6,interleukin 6,7,Functional,5,0,6,Il6,ENSMUSG00000025746,585,ENSG00000136244
9,ILF2,Interleukin enhancer binding factor 2,1,Rare Single Gene Mutation,2,0,4,Ilf2,ENSMUSG00000001016,1173,ENSG00000143621
9,INPP1,inositol polyphosphate-1-phosphatase,2,"Rare Single Gene Mutation, Genetic Association",4,0,4,Inpp1,ENSMUSG00000026102,240,ENSG00000151689
9,INTS6,Integrator complex subunit 6,13,Rare Single Gene Mutation,2,0,4,Ints6,ENSMUSG00000035161,2652,ENSG00000102786
9,IQGAP3,IQ motif containing GTPase activating protein 3,1,Rare Single Gene Mutation,4,0,2,Iqgap3,ENSMUSG00000028068,1881,ENSG00000183856
9,IRF2BPL,Interferon regulatory factor 2 binding protein-like,14,Rare Single Gene Mutation,2,0,3,Irf2bpl,ENSMUSG00000034168,2328,ENSG00000119669
9,ITGA4,"integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)",2,Genetic Association,5,0,5,Itga4,ENSMUSG00000027009,3099,ENSG00000115232
9,ITGB7,"integrin, beta 7",12,"Rare Single Gene Mutation, Functional",5,0,4,Itgb7,ENSMUSG00000001281,2421,ENSG00000139626
9,JAKMIP1,Janus kinase and microtubule interacting protein 1,4,"Rare Single Gene Mutation, Functional",5,0,8,Jakmip1,ENSMUSG00000063646,1941,ENSG00000152969
9,KAT2B,K(lysine) acetyltransferase 2B,3,Rare Single Gene Mutation,2,0,5,Kat2b,ENSMUSG00000000708,2442,ENSG00000114166
9,KATNAL1,katanin catalytic subunit A1 like 1,13,"Rare Single Gene Mutation, Functional",4,0,2,Katnal1,ENSMUSG00000041298,1467,ENSG00000102781
9,KATNAL2,Katanin p60 subunit A-like 2,18,Rare Single Gene Mutation,1,0,7,Katnal2,ENSMUSG00000025420,654,ENSG00000167216
9,KCNK7,potassium two pore domain channel subfamily K member 7,11,Rare Single Gene Mutation,4,0,1,Kcnk7,ENSMUSG00000024936,1032,ENSG00000173338
9,KCTD13,Potassium channel tetramerisation domain containing 13,16,Rare Single Gene Mutation,4,0,6,Kctd13,ENSMUSG00000030685,990,ENSG00000174943
9,KDM4B,lysine demethylase 4B,19,"Rare Single Gene Mutation, Functional",4,0,3,Kdm4b,ENSMUSG00000024201,1633,ENSG00000127663
9,KDM6A,lysine demethylase 6A,X,"Rare Single Gene Mutation, Syndromic",2,0,6,Kdm6a,ENSMUSG00000037369,4206,ENSG00000147050
9,KHDRBS3,"KH RNA binding domain containing, signal transduction associated 3",8,Functional,5,0,2,Khdrbs3,ENSMUSG00000022332,1041,ENSG00000131773
9,KIAA1586,KIAA1586,6,Rare Single Gene Mutation,3,0,3,NA,NA,NA,ENSG00000168116
9,KIF13B,Kinesin family member 13B,8,Rare Single Gene Mutation,4,0,3,Kif13b,ENSMUSG00000060012,5532,ENSG00000197892
9,KIF21B,kinesin family member 21B,1,Functional,5,0,3,Kif21b,ENSMUSG00000041642,4920,ENSG00000116852
9,KIRREL3,Kin of IRRE like 3 (Drosophila),11,Rare Single Gene Mutation,3,0,13,Kirrel3,ENSMUSG00000032036,2202,ENSG00000149571
9,KLC2,Kinesin light chain 2,11,Rare Single Gene Mutation,5,0,2,Klc2,ENSMUSG00000024862,1854,ENSG00000174996
9,KLF16,Kruppel like factor 16,19,Rare Single Gene Mutation,4,0,1,Klf16,ENSMUSG00000035397,756,ENSG00000129911
9,KMT2E,Lysine (K)-specific methyltransferase 2E,7,Rare Single Gene Mutation,3,0,3,Kmt2e,ENSMUSG00000029004,734,ENSG00000005483
9,KRR1,"KRR1, small subunit (SSU) processome component, homolog (yeast)",12,Genetic Association,4,0,1,Krr1,ENSMUSG00000063334,972,ENSG00000111615
9,KRT26,keratin 26,17,Rare Single Gene Mutation,4,0,2,Krt26,ENSMUSG00000075570,1389,ENSG00000186393
9,LAMA1,"Laminin, alpha 1",18,"Rare Single Gene Mutation, Genetic Association",4,0,5,Lama1,ENSMUSG00000032796,9252,ENSG00000101680
9,LAMB1,"laminin, beta 1",7,"Rare Single Gene Mutation, Genetic Association",3,0,5,Lamb1,ENSMUSG00000002900,5505,ENSG00000091136
9,LAMC3,"laminin, gamma 3",9,Rare Single Gene Mutation,5,0,8,Lamc3,ENSMUSG00000026840,4746,ENSG00000050555
9,LAT,linker for activation of T-cells,16,Functional,5,0,2,Lat,ENSMUSG00000030742,729,ENSG00000213658
9,LEO1,"LEO1 homolog, Paf1/RNA polymerase II complex component",15,Rare Single Gene Mutation,2,0,3,Leo1,ENSMUSG00000042487,2004,ENSG00000166477
9,LEP,Leptin,7,Rare Single Gene Mutation,4,0,1,Lep,ENSMUSG00000059201,294,ENSG00000174697
9,LILRB2,leukocyte immunoglobulin like receptor B2,19,Rare Single Gene Mutation,4,0,2,NA,NA,NA,ENSG00000274513
9,LILRB2,leukocyte immunoglobulin like receptor B2,19,Rare Single Gene Mutation,4,0,2,NA,NA,NA,ENSG00000131042
9,LILRB2,leukocyte immunoglobulin like receptor B2,19,Rare Single Gene Mutation,4,0,2,NA,NA,NA,ENSG00000275463
9,LILRB2,leukocyte immunoglobulin like receptor B2,19,Rare Single Gene Mutation,4,0,2,NA,NA,NA,ENSG00000277751
9,LILRB2,leukocyte immunoglobulin like receptor B2,19,Rare Single Gene Mutation,4,0,2,NA,NA,NA,ENSG00000276146
9,LIN7B,"lin-7 homolog B, crumbs cell polarity complex component",19,NA,4,0,1,Lin7b,ENSMUSG00000003872,624,ENSG00000104863
9,LMX1B,"LIM homeobox transcription factor 1, beta",9,Genetic Association,3,0,1,Lmx1b,ENSMUSG00000038765,1119,ENSG00000136944
9,LRBA,"LPS-responsive vesicle trafficking, beach and anchor containing",4,Rare Single Gene Mutation,4,0,5,Lrba,ENSMUSG00000028080,8565,ENSG00000198589
9,LRFN2,leucine rich repeat and fibronectin type III domain containing 2,6,"Rare Single Gene Mutation, Genetic Association, Functional",4,0,4,Lrfn2,ENSMUSG00000040490,2367,ENSG00000156564
9,LRRC1,leucine rich repeat containing 1,6,Genetic Association,4,0,5,Lrrc1,ENSMUSG00000032352,191,ENSG00000137269
9,LZTR1,Leucine-zipper-like transcription regulator 1,22,Rare Single Gene Mutation,3,0,3,Lztr1,ENSMUSG00000022761,2514,ENSG00000099949
9,LZTS2,"leucine zipper, putative tumor suppressor 2",10,Genetic Association,4,0,4,Lzts2,ENSMUSG00000035342,2016,ENSG00000107816
9,MAGED1,MAGE family member D1,X,Functional,5,0,1,Maged1,ENSMUSG00000025151,2328,ENSG00000179222
9,MAL,"mal, T-cell differentiation protein",2,Functional,5,0,2,Mal,ENSMUSG00000027375,462,ENSG00000172005
9,MAP2,microtubule-associated protein 2,2,"Rare Single Gene Mutation, Functional",5,0,5,Map2,ENSMUSG00000015222,5487,ENSG00000078018
9,MAPK1,Mitogen-activated protein kinase 1,22,"Rare Single Gene Mutation, Functional",5,0,2,Mapk1,ENSMUSG00000063358,1077,ENSG00000100030
9,MAPK3,mitogen-activated protein kinase 3,16,"Rare Single Gene Mutation, Functional",4,0,4,Mapk3,ENSMUSG00000063065,1143,ENSG00000102882
9,MAPK8IP2,Mitogen-activated protein kinase 8 interacting protein 2,22,Functional,5,0,1,Mapk8ip2,ENSMUSG00000022619,2493,ENSG00000008735
9,MARK1,microtubule affinity regulating kinase 1,1,"Rare Single Gene Mutation, Genetic Association",4,0,10,Mark1,ENSMUSG00000026620,2388,ENSG00000116141
9,MBD1,methyl-CpG binding domain protein 1,18,Rare Single Gene Mutation,4,0,7,Mbd1,ENSMUSG00000024561,1767,ENSG00000141644
9,MBD3,methyl-CpG binding domain protein 3,19,Rare Single Gene Mutation,4,0,4,Mbd3,ENSMUSG00000035478,557,ENSG00000071655
9,MBD4,methyl-CpG binding domain protein 4,3,Rare Single Gene Mutation,4,0,6,Mbd4,ENSMUSG00000030322,1665,ENSG00000129071
9,MBD6,Methyl-CpG binding domain protein 6,12,Rare Single Gene Mutation,4,0,1,Mbd6,ENSMUSG00000025409,3018,ENSG00000166987
9,MCM4,minichromosome maintenance complex component 4,8,Rare Single Gene Mutation,4,0,2,Mcm4,ENSMUSG00000022673,2589,ENSG00000104738
9,MCM6,minichromosome maintenance complex component 6,2,Rare Single Gene Mutation,4,0,2,Mcm6,ENSMUSG00000026355,2466,ENSG00000076003
9,MCPH1,microcephalin 1,8,Rare Single Gene Mutation,4,0,15,Mcph1,ENSMUSG00000039842,2469,ENSG00000147316
9,MCPH1,microcephalin 1,8,Rare Single Gene Mutation,4,0,15,Mcph1,ENSMUSG00000039842,2469,ENSG00000285262
9,MEGF10,multiple EGF like domains 10,5,"Rare Single Gene Mutation, Genetic Association",4,0,5,Megf10,ENSMUSG00000024593,3444,ENSG00000145794
9,MEGF11,multiple EGF like domains 11,15,Rare Single Gene Mutation,4,0,4,Megf11,ENSMUSG00000036466,3288,ENSG00000157890
9,MEGF11,multiple EGF like domains 11,15,Rare Single Gene Mutation,4,0,4,Megf11,ENSMUSG00000036466,3288,ENSG00000277848
9,MET,met proto-oncogene (hepatocyte growth factor receptor),7,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,36,Met,ENSMUSG00000009376,470,ENSG00000105976
9,MFRP,Membrane frizzled-related protein,11,Rare Single Gene Mutation,3,0,5,Mfrp,ENSMUSG00000034739,975,ENSG00000235718
9,MIB1,Mindbomb E3 ubiquitin protein ligase 1,18,Rare Single Gene Mutation,4,0,5,Mib1,ENSMUSG00000024294,3021,ENSG00000101752
9,MKL2,MKL/myocardin-like 2,16,"Rare Single Gene Mutation, Genetic Association",4,0,10,NA,NA,NA,NA
9,MNT,MAX network transcriptional repressor,17,Genetic Association,4,0,1,Mnt,ENSMUSG00000000282,1776,ENSG00000070444
9,MOCOS,Molybdenum cofactor sulfurase,18,"Rare Single Gene Mutation, Functional",5,0,2,Mocos,ENSMUSG00000039616,2589,ENSG00000075643
9,MPP6,membrane palmitoylated protein 6,7,Rare Single Gene Mutation,4,0,3,Mpp6,ENSMUSG00000038388,1662,ENSG00000105926
9,MSANTD2,Myb/SANT DNA binding domain containing 2,11,Rare Single Gene Mutation,4,0,1,Msantd2,ENSMUSG00000042138,1680,ENSG00000120458
9,MSN,Moesin,X,Functional,5,0,1,Msn,ENSMUSG00000031207,1734,ENSG00000147065
9,MSNP1AS,"Moesinpseudogene 1, antisense",5,"Genetic Association, Functional",2,0,11,NA,NA,NA,NA
9,MSR1,macrophage scavenger receptor 1,8,Rare Single Gene Mutation,4,0,2,Msr1,ENSMUSG00000025044,1377,ENSG00000038945
9,MTR,5-methyltetrahydrofolate-homocysteine methyltransferase,1,"Rare Single Gene Mutation, Functional",5,0,5,Mtr,ENSMUSG00000021311,3762,ENSG00000116984
9,MTX2,Metaxin 2,2,Functional,5,0,1,Mtx2,ENSMUSG00000027099,792,ENSG00000128654
9,MUC12,"mucin 12, cell surface associated",7,Rare Single Gene Mutation,4,0,2,NA,NA,NA,ENSG00000205277
9,MUC4,"mucin 4, cell surface associated",3,Rare Single Gene Mutation,4,0,5,Muc4,ENSMUSG00000079620,5165.666667,ENSG00000145113
9,MUC4,"mucin 4, cell surface associated",3,Rare Single Gene Mutation,4,0,5,Muc4,ENSMUSG00000079620,5165.666667,ENSG00000276613
9,MUC4,"mucin 4, cell surface associated",3,Rare Single Gene Mutation,4,0,5,Muc4,ENSMUSG00000079620,5165.666667,ENSG00000275164
9,MUC4,"mucin 4, cell surface associated",3,Rare Single Gene Mutation,4,0,5,Muc4,ENSMUSG00000079620,5165.666667,ENSG00000278468
9,MUC4,"mucin 4, cell surface associated",3,Rare Single Gene Mutation,4,0,5,Muc4,ENSMUSG00000079620,5165.666667,ENSG00000277585
9,MUC4,"mucin 4, cell surface associated",3,Rare Single Gene Mutation,4,0,5,Muc4,ENSMUSG00000079620,5165.666667,ENSG00000273984
9,MUC4,"mucin 4, cell surface associated",3,Rare Single Gene Mutation,4,0,5,Muc4,ENSMUSG00000079620,5165.666667,ENSG00000278303
9,MUC4,"mucin 4, cell surface associated",3,Rare Single Gene Mutation,4,0,5,Muc4,ENSMUSG00000079620,5165.666667,ENSG00000273822
9,MYH4,"Myosin, heavy chain 4, skeletal muscle",17,Rare Single Gene Mutation,4,0,3,NA,NA,NA,ENSG00000264424
9,MYO16,myosin XVI,13,"Rare Single Gene Mutation, Genetic Association",4,0,7,Myo16,ENSMUSG00000039057,5634,ENSG00000041515
9,MYO16,myosin XVI,13,"Rare Single Gene Mutation, Genetic Association",4,0,7,Myo16,ENSMUSG00000039057,5634,ENSG00000282848
9,MYO1A,myosin IA,12,Rare Single Gene Mutation,5,0,7,Myo1a,ENSMUSG00000025401,3132,ENSG00000166866
9,MYO1E,myosin IE,15,Rare Single Gene Mutation,4,0,2,Myo1e,ENSMUSG00000032220,3324,ENSG00000157483
9,MYO5A,myosin VA,15,"Rare Single Gene Mutation, Genetic Association",3,0,4,Myo5a,ENSMUSG00000034593,5562,ENSG00000197535
9,MYO5C,myosin VC,15,Rare Single Gene Mutation,4,0,2,Myo5c,ENSMUSG00000033590,5229,ENSG00000128833
9,MYO9B,Myosin IXB,19,Rare Single Gene Mutation,3,0,2,Myo9b,ENSMUSG00000004677,5928,ENSG00000099331
9,NAALADL2,N-acetylated alpha-linked acidic dipeptidase-like 2,3,Genetic Association,4,0,1,Naaladl2,ENSMUSG00000102758,NA,ENSG00000177694
9,NAALADL2,N-acetylated alpha-linked acidic dipeptidase-like 2,3,Genetic Association,4,0,1,Naaladl2,ENSMUSG00000102758,NA,ENSG00000284908
9,NAV2,neuron navigator 2,11,Rare Single Gene Mutation,3,0,8,Nav2,ENSMUSG00000052512,7299,ENSG00000166833
9,NBEA,neurobeachin,13,Rare Single Gene Mutation,4,0,8,Nbea,ENSMUSG00000027799,8811,ENSG00000172915
9,NCKAP1,NCK-associated protein 1,2,Rare Single Gene Mutation,2,0,7,Nckap1,ENSMUSG00000027002,3387,ENSG00000061676
9,NCKAP5,NCK-associated protein 5,2,Rare Single Gene Mutation,4,0,1,Nckap5,ENSMUSG00000049690,5334,ENSG00000176771
9,NCKAP5L,NCK-associated protein 5-like,12,Rare Single Gene Mutation,5,0,2,Nckap5l,ENSMUSG00000023009,3972,ENSG00000167566
9,NCOR1,nuclear receptor corepressor 1,17,Rare Single Gene Mutation,4,0,3,Ncor1,ENSMUSG00000018501,1625,ENSG00000141027
9,NDUFA5,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa",7,Genetic Association,4,0,3,Ndufa5,ENSMUSG00000023089,234,ENSG00000128609
9,NEFL,"Neurofilament, light polypeptide",8,"Rare Single Gene Mutation, Genetic Association",5,0,2,Nefl,ENSMUSG00000022055,1632,ENSG00000277586
9,NEO1,Neogenin 1,15,NA,4,0,1,Neo1,ENSMUSG00000032340,4479,ENSG00000067141
9,NINL,Ninein-like,20,Rare Single Gene Mutation,3,0,3,Ninl,ENSMUSG00000068115,768,ENSG00000101004
9,NLGN3,neuroligin 3,X,Rare Single Gene Mutation,2,0,32,Nlgn3,ENSMUSG00000031302,2136,ENSG00000196338
9,NLGN4Y,"neuroligin 4, Y-linked",Y,Genetic Association,4,0,3,NA,NA,NA,ENSG00000165246
9,NOS1AP,nitric oxide synthase 1 (neuronal) adaptor protein,1,Rare Single Gene Mutation,5,0,6,Nos1ap,ENSMUSG00000038473,685,ENSG00000198929
9,NOS2,nitric oxide synthase 2,17,"Rare Single Gene Mutation, Genetic Association",5,0,7,Nos2,ENSMUSG00000020826,3435,ENSG00000007171
9,NOTCH2NL,notch 2 N-terminal like,1,Functional,4,0,1,NA,NA,NA,NA
9,NPAS2,neuronal PAS domain protein 2,2,Genetic Association,4,0,4,Npas2,ENSMUSG00000026077,2451,ENSG00000170485
9,NR1D1,nuclear receptor subfamily 1 group D member 1,17,Rare Single Gene Mutation,4,0,3,Nr1d1,ENSMUSG00000020889,1848,ENSG00000126368
9,NR1H2,nuclear receptor subfamily 1 group H member 2,19,Functional,5,0,1,Nr1h2,ENSMUSG00000060601,1341,ENSG00000131408
9,NR3C2,"Nuclear receptor subfamily 3, group C, member 2",4,Rare Single Gene Mutation,3,0,3,Nr3c2,ENSMUSG00000031618,2943,ENSG00000151623
9,NR4A2,nuclear receptor subfamily 4 group A member 2,2,Rare Single Gene Mutation,4,0,5,Nr4a2,ENSMUSG00000026826,1608,ENSG00000153234
9,NRCAM,neuronal cell adhesion molecule,7,"Rare Single Gene Mutation, Genetic Association",4,0,5,Nrcam,ENSMUSG00000020598,3771,ENSG00000091129
9,NRG1,Neuregulin 1,8,Functional,5,0,4,Nrg1,ENSMUSG00000062991,2103,ENSG00000157168
9,NRP2,neuropilin 2,2,"Rare Single Gene Mutation, Genetic Association",4,0,8,Nrp2,ENSMUSG00000025969,2706,ENSG00000118257
9,PCCB,propionyl-CoA carboxylase beta subunit,3,"Rare Single Gene Mutation, Syndromic",NA,1,8,Pccb,ENSMUSG00000032527,1626,ENSG00000114054
9,OPHN1,oligophrenin 1,X,"Rare Single Gene Mutation, Syndromic",3,0,12,Ophn1,ENSMUSG00000031214,2409,ENSG00000079482
9,PRR12,proline rich 12,19,Syndromic,NA,1,2,Prr12,ENSMUSG00000046574,6108,ENSG00000126464
9,PTEN,phosphatase and tensin homolog (mutated in multiple advanced cancers 1),10,"Rare Single Gene Mutation, Syndromic",1,1,49,Pten,ENSMUSG00000013663,1212,ENSG00000171862
9,PTEN,phosphatase and tensin homolog (mutated in multiple advanced cancers 1),10,"Rare Single Gene Mutation, Syndromic",1,1,49,Pten,ENSMUSG00000013663,1212,ENSG00000284792
9,PTGER3,prostaglandin E receptor 3,1,Rare Single Gene Mutation,5,0,1,Ptger3,ENSMUSG00000040016,1089,ENSG00000050628
9,SBF1,SET binding factor 1,22,Rare Single Gene Mutation,3,0,6,Sbf1,ENSMUSG00000036529,773,ENSG00000100241
9,SHANK2,SH3 and multiple ankyrin repeat domains 2,11,"Rare Single Gene Mutation, Syndromic, Functional",2,0,24,Shank2,ENSMUSG00000037541,3789,ENSG00000162105
9,SLC45A1,solute carrier family 45 member 1,1,"Rare Single Gene Mutation, Syndromic",NA,1,2,Slc45a1,ENSMUSG00000039838,2028,ENSG00000162426
9,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2",12,"Rare Single Gene Mutation, Syndromic, Functional",2,0,9,Smarcc2,ENSMUSG00000025369,3393,ENSG00000139613
9,SMG6,"SMG6, nonsense mediated mRNA decay factor",17,Rare Single Gene Mutation,4,0,2,Smg6,ENSMUSG00000038290,4257,ENSG00000070366
9,SNAP25,"Synaptosomal-associated protein, 25kDa",20,"Rare Single Gene Mutation, Genetic Association",4,0,6,Snap25,ENSMUSG00000027273,621,ENSG00000132639
9,OXTR,oxytocin receptor,3,"Rare Single Gene Mutation, Genetic Association, Functional",3,0,42,Oxtr,ENSMUSG00000049112,1167,ENSG00000180914
9,PIK3CG,"phosphoinositide-3-kinase, catalytic, gamma polypeptide",7,Genetic Association,4,0,4,Pik3cg,ENSMUSG00000020573,3309,ENSG00000105851
9,PPP1R3F,"protein phosphatase 1, regulatory (inhibitor) subunit 3F",X,Rare Single Gene Mutation,5,0,3,Ppp1r3f,ENSMUSG00000039556,2403,ENSG00000049769
9,PRKD1,Protein kinase D1,14,"Rare Single Gene Mutation, Syndromic",NA,1,4,Prkd1,ENSMUSG00000002688,2757,ENSG00000184304
9,PRKDC,"protein kinase, DNA-activated, catalytic polypeptide",8,"Rare Single Gene Mutation, Syndromic, Functional",4,0,4,Prkdc,ENSMUSG00000022672,12387,ENSG00000253729
9,PSMD10,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 10",X,Rare Single Gene Mutation,5,0,6,Psmd10,ENSMUSG00000031429,696,ENSG00000101843
9,PSMD12,"proteasome 26S subunit, non-ATPase 12",17,Syndromic,NA,1,2,Psmd12,ENSMUSG00000020720,1311,ENSG00000197170
9,QRICH1,glutamine rich 1,3,Rare Single Gene Mutation,4,0,2,Qrich1,ENSMUSG00000006673,367,ENSG00000198218
9,RAI1,retinoic acid induced 1,17,"Rare Single Gene Mutation, Syndromic",3,1,20,Rai1,ENSMUSG00000062115,320,ENSG00000108557
9,RELN,Reelin,7,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,0,46,Reln,ENSMUSG00000042453,10386,ENSG00000189056
9,RIT2,Ras-like without CAAX 2,18,Genetic Association,4,0,3,Rit2,ENSMUSG00000057455,654,ENSG00000152214
9,RPS6KA3,"Ribosomal protein S6 kinase, 90kDa, polypeptide 3",X,"Rare Single Gene Mutation, Syndromic",4,1,9,Rps6ka3,ENSMUSG00000031309,2223,ENSG00000177189
9,SCN1A,"sodium channel, voltage-gated, type I, alpha subunit",2,"Rare Single Gene Mutation, Syndromic, Genetic Association",3,1,46,Scn1a,ENSMUSG00000064329,1500,ENSG00000144285
9,SCN8A,"sodium channel, voltage gated, type VIII, alpha subunit",12,"Rare Single Gene Mutation, Syndromic",3,0,26,Scn8a,ENSMUSG00000023033,5937,ENSG00000196876
9,SETBP1,SET binding protein 1,18,"Rare Single Gene Mutation, Syndromic",3,0,10,Setbp1,ENSMUSG00000024548,4749,ENSG00000152217
9,SLC12A5,"Solute carrier family 12 (potassium/chloride transporter), member 5",20,Rare Single Gene Mutation,3,0,5,Slc12a5,ENSMUSG00000017740,3348,ENSG00000124140
9,SLC1A1,"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1",9,"Rare Single Gene Mutation, Genetic Association",4,0,11,Slc1a1,ENSMUSG00000024935,1572,ENSG00000106688
9,SLC1A2,"Solute carrier family 1 (glial high affinity glutamate transporter), member 2",11,"Rare Single Gene Mutation, Genetic Association, Functional",NA,1,6,Slc1a2,ENSMUSG00000005089,1719,ENSG00000110436
9,SLC25A12,"solute carrier family 25 (mitochondrial carrier, Aralar), member 12",2,"Rare Single Gene Mutation, Genetic Association, Functional",4,0,20,Slc25a12,ENSMUSG00000027010,2034,ENSG00000115840
9,NSD1,nuclear receptor binding SET domain protein 1,5,"Rare Single Gene Mutation, Syndromic",NA,1,13,Nsd1,ENSMUSG00000021488,8076,ENSG00000165671
9,NXPH1,neurexophilin 1,7,Rare Single Gene Mutation,4,0,5,Nxph1,ENSMUSG00000046178,816,ENSG00000122584
9,OXT,oxytocin/neurophysin I prepropeptide,20,Genetic Association,4,0,4,Oxt,ENSMUSG00000027301,378,ENSG00000101405
9,PCDH19,protocadherin 19,X,"Rare Single Gene Mutation, Syndromic, Functional",NA,1,25,Pcdh19,ENSMUSG00000051323,3294,ENSG00000165194
9,PTCHD1,patched domain containing 1,X,"Rare Single Gene Mutation, Genetic Association",2,0,11,Ptchd1,ENSMUSG00000041552,2667,ENSG00000165186
9,SATB2,SATB homeobox 2,2,"Rare Single Gene Mutation, Syndromic, Genetic Association",4,1,21,Satb2,ENSMUSG00000038331,2202,ENSG00000119042
9,PRKN,parkin RBR E3 ubiquitin protein ligase,6,"Rare Single Gene Mutation, Genetic Association",3,0,14,Prkn,ENSMUSG00000023826,314,ENSG00000185345
